car_name,measurement_data_id,measurement_datetime,measurement_ms,latitude,longitude,gps_error_meter,accel_x_transverse,accel_y_longitudinal,accel_z_vertical,real_time_utc,real_time_jst,real_time_jst_ms,real_time_utc_ms
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020603754,37.505785,139.928607,2,0.358,0.62,9.852,2016-03-15 05:43:23.754000+00:00,2016-03-15 14:43:23.754000+09:00,2016-03-15 14:43:23.754,2016-03-15 05:43:23.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020603854,37.505785,139.928607,2,0.349,0.62,9.869,2016-03-15 05:43:23.854000+00:00,2016-03-15 14:43:23.854000+09:00,2016-03-15 14:43:23.854,2016-03-15 05:43:23.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020603954,37.505785,139.928607,2,0.355,0.626,9.79,2016-03-15 05:43:23.954000+00:00,2016-03-15 14:43:23.954000+09:00,2016-03-15 14:43:23.954,2016-03-15 05:43:23.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020604054,37.505785,139.928607,2,0.35,0.628,9.854,2016-03-15 05:43:24.054000+00:00,2016-03-15 14:43:24.054000+09:00,2016-03-15 14:43:24.054,2016-03-15 05:43:24.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020604154,37.505785,139.928607,2,0.362,0.616,9.794,2016-03-15 05:43:24.154000+00:00,2016-03-15 14:43:24.154000+09:00,2016-03-15 14:43:24.154,2016-03-15 05:43:24.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020604254,37.505785,139.928607,2,0.36,0.629,9.841,2016-03-15 05:43:24.254000+00:00,2016-03-15 14:43:24.254000+09:00,2016-03-15 14:43:24.254,2016-03-15 05:43:24.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020604354,37.505785,139.928607,2,0.356,0.613,9.842,2016-03-15 05:43:24.354000+00:00,2016-03-15 14:43:24.354000+09:00,2016-03-15 14:43:24.354,2016-03-15 05:43:24.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020604454,37.505785,139.928607,2,0.36,0.622,9.817,2016-03-15 05:43:24.454000+00:00,2016-03-15 14:43:24.454000+09:00,2016-03-15 14:43:24.454,2016-03-15 05:43:24.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020604554,37.505785,139.928607,2,0.351,0.619,9.842,2016-03-15 05:43:24.554000+00:00,2016-03-15 14:43:24.554000+09:00,2016-03-15 14:43:24.554,2016-03-15 05:43:24.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020604654,37.505785,139.928607,2,0.358,0.614,9.804,2016-03-15 05:43:24.654000+00:00,2016-03-15 14:43:24.654000+09:00,2016-03-15 14:43:24.654,2016-03-15 05:43:24.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020604754,37.505785,139.928607,2,0.363,0.621,9.825,2016-03-15 05:43:24.754000+00:00,2016-03-15 14:43:24.754000+09:00,2016-03-15 14:43:24.754,2016-03-15 05:43:24.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020604854,37.505785,139.928607,2,0.362,0.622,9.832,2016-03-15 05:43:24.854000+00:00,2016-03-15 14:43:24.854000+09:00,2016-03-15 14:43:24.854,2016-03-15 05:43:24.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020604954,37.505785,139.928607,2,0.357,0.619,9.835,2016-03-15 05:43:24.954000+00:00,2016-03-15 14:43:24.954000+09:00,2016-03-15 14:43:24.954,2016-03-15 05:43:24.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020605054,37.505785,139.928607,2,0.36,0.624,9.828,2016-03-15 05:43:25.054000+00:00,2016-03-15 14:43:25.054000+09:00,2016-03-15 14:43:25.054,2016-03-15 05:43:25.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020605154,37.505785,139.928607,2,0.355,0.614,9.852,2016-03-15 05:43:25.154000+00:00,2016-03-15 14:43:25.154000+09:00,2016-03-15 14:43:25.154,2016-03-15 05:43:25.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020605254,37.505785,139.928607,2,0.359,0.618,9.793,2016-03-15 05:43:25.254000+00:00,2016-03-15 14:43:25.254000+09:00,2016-03-15 14:43:25.254,2016-03-15 05:43:25.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020605354,37.505785,139.928607,2,0.351,0.618,9.841,2016-03-15 05:43:25.354000+00:00,2016-03-15 14:43:25.354000+09:00,2016-03-15 14:43:25.354,2016-03-15 05:43:25.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020605454,37.505785,139.928607,2,0.348,0.612,9.822,2016-03-15 05:43:25.454000+00:00,2016-03-15 14:43:25.454000+09:00,2016-03-15 14:43:25.454,2016-03-15 05:43:25.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020605554,37.505785,139.928607,2,0.349,0.616,9.828,2016-03-15 05:43:25.554000+00:00,2016-03-15 14:43:25.554000+09:00,2016-03-15 14:43:25.554,2016-03-15 05:43:25.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020605654,37.505785,139.928607,2,0.343,0.611,9.856,2016-03-15 05:43:25.654000+00:00,2016-03-15 14:43:25.654000+09:00,2016-03-15 14:43:25.654,2016-03-15 05:43:25.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020605754,37.505785,139.928607,2,0.359,0.62,9.804,2016-03-15 05:43:25.754000+00:00,2016-03-15 14:43:25.754000+09:00,2016-03-15 14:43:25.754,2016-03-15 05:43:25.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020605854,37.505785,139.928607,2,0.363,0.616,9.817,2016-03-15 05:43:25.854000+00:00,2016-03-15 14:43:25.854000+09:00,2016-03-15 14:43:25.854,2016-03-15 05:43:25.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020605954,37.505785,139.928607,2,0.363,0.606,9.806,2016-03-15 05:43:25.954000+00:00,2016-03-15 14:43:25.954000+09:00,2016-03-15 14:43:25.954,2016-03-15 05:43:25.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020606054,37.505785,139.928607,2,0.357,0.612,9.821,2016-03-15 05:43:26.054000+00:00,2016-03-15 14:43:26.054000+09:00,2016-03-15 14:43:26.054,2016-03-15 05:43:26.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020606154,37.505785,139.928607,2,0.353,0.606,9.846,2016-03-15 05:43:26.154000+00:00,2016-03-15 14:43:26.154000+09:00,2016-03-15 14:43:26.154,2016-03-15 05:43:26.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020606254,37.505785,139.928607,2,0.36,0.617,9.805,2016-03-15 05:43:26.254000+00:00,2016-03-15 14:43:26.254000+09:00,2016-03-15 14:43:26.254,2016-03-15 05:43:26.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020606354,37.505785,139.928607,2,0.356,0.617,9.83,2016-03-15 05:43:26.354000+00:00,2016-03-15 14:43:26.354000+09:00,2016-03-15 14:43:26.354,2016-03-15 05:43:26.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020606454,37.505785,139.928607,2,0.354,0.607,9.854,2016-03-15 05:43:26.454000+00:00,2016-03-15 14:43:26.454000+09:00,2016-03-15 14:43:26.454,2016-03-15 05:43:26.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020606554,37.505785,139.928607,2,0.353,0.617,9.843,2016-03-15 05:43:26.554000+00:00,2016-03-15 14:43:26.554000+09:00,2016-03-15 14:43:26.554,2016-03-15 05:43:26.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020606654,37.505785,139.928607,2,0.346,0.615,9.879,2016-03-15 05:43:26.654000+00:00,2016-03-15 14:43:26.654000+09:00,2016-03-15 14:43:26.654,2016-03-15 05:43:26.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020606754,37.505785,139.928607,2,0.349,0.618,9.876,2016-03-15 05:43:26.754000+00:00,2016-03-15 14:43:26.754000+09:00,2016-03-15 14:43:26.754,2016-03-15 05:43:26.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020606854,37.505785,139.928607,2,0.351,0.619,9.862,2016-03-15 05:43:26.854000+00:00,2016-03-15 14:43:26.854000+09:00,2016-03-15 14:43:26.854,2016-03-15 05:43:26.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020606954,37.505785,139.928607,2,0.347,0.61,9.877,2016-03-15 05:43:26.954000+00:00,2016-03-15 14:43:26.954000+09:00,2016-03-15 14:43:26.954,2016-03-15 05:43:26.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020607054,37.505785,139.928607,2,0.36,0.621,9.829,2016-03-15 05:43:27.054000+00:00,2016-03-15 14:43:27.054000+09:00,2016-03-15 14:43:27.054,2016-03-15 05:43:27.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020607244,37.505785,139.928607,2,0.356,0.616,9.844,2016-03-15 05:43:27.244000+00:00,2016-03-15 14:43:27.244000+09:00,2016-03-15 14:43:27.244,2016-03-15 05:43:27.244
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020607254,37.505785,139.928607,2,0.355,0.616,9.856,2016-03-15 05:43:27.254000+00:00,2016-03-15 14:43:27.254000+09:00,2016-03-15 14:43:27.254,2016-03-15 05:43:27.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020607354,37.505785,139.928607,2,0.358,0.633,9.889,2016-03-15 05:43:27.354000+00:00,2016-03-15 14:43:27.354000+09:00,2016-03-15 14:43:27.354,2016-03-15 05:43:27.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020607454,37.505785,139.928607,2,0.351,0.62,9.884,2016-03-15 05:43:27.454000+00:00,2016-03-15 14:43:27.454000+09:00,2016-03-15 14:43:27.454,2016-03-15 05:43:27.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020607554,37.505785,139.928607,2,0.364,0.625,9.84,2016-03-15 05:43:27.554000+00:00,2016-03-15 14:43:27.554000+09:00,2016-03-15 14:43:27.554,2016-03-15 05:43:27.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020607654,37.505785,139.928607,2,0.358,0.624,9.851,2016-03-15 05:43:27.654000+00:00,2016-03-15 14:43:27.654000+09:00,2016-03-15 14:43:27.654,2016-03-15 05:43:27.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020607754,37.505785,139.928607,2,0.366,0.628,9.802,2016-03-15 05:43:27.754000+00:00,2016-03-15 14:43:27.754000+09:00,2016-03-15 14:43:27.754,2016-03-15 05:43:27.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020607854,37.505785,139.928607,2,0.363,0.628,9.8,2016-03-15 05:43:27.854000+00:00,2016-03-15 14:43:27.854000+09:00,2016-03-15 14:43:27.854,2016-03-15 05:43:27.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020607954,37.505785,139.928607,2,0.354,0.622,9.826,2016-03-15 05:43:27.954000+00:00,2016-03-15 14:43:27.954000+09:00,2016-03-15 14:43:27.954,2016-03-15 05:43:27.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020608054,37.505785,139.928607,2,0.357,0.613,9.834,2016-03-15 05:43:28.054000+00:00,2016-03-15 14:43:28.054000+09:00,2016-03-15 14:43:28.054,2016-03-15 05:43:28.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020608154,37.505785,139.928607,2,0.367,0.62,9.832,2016-03-15 05:43:28.154000+00:00,2016-03-15 14:43:28.154000+09:00,2016-03-15 14:43:28.154,2016-03-15 05:43:28.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020608254,37.505785,139.928607,2,0.36,0.614,9.839,2016-03-15 05:43:28.254000+00:00,2016-03-15 14:43:28.254000+09:00,2016-03-15 14:43:28.254,2016-03-15 05:43:28.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020608354,37.505785,139.928607,2,0.364,0.624,9.785,2016-03-15 05:43:28.354000+00:00,2016-03-15 14:43:28.354000+09:00,2016-03-15 14:43:28.354,2016-03-15 05:43:28.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020608454,37.505785,139.928607,2,0.352,0.62,9.845,2016-03-15 05:43:28.454000+00:00,2016-03-15 14:43:28.454000+09:00,2016-03-15 14:43:28.454,2016-03-15 05:43:28.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020608554,37.505785,139.928607,2,0.356,0.613,9.805,2016-03-15 05:43:28.554000+00:00,2016-03-15 14:43:28.554000+09:00,2016-03-15 14:43:28.554,2016-03-15 05:43:28.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020608654,37.505785,139.928607,2,0.358,0.621,9.836,2016-03-15 05:43:28.654000+00:00,2016-03-15 14:43:28.654000+09:00,2016-03-15 14:43:28.654,2016-03-15 05:43:28.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020608754,37.505785,139.928607,2,0.351,0.61,9.843,2016-03-15 05:43:28.754000+00:00,2016-03-15 14:43:28.754000+09:00,2016-03-15 14:43:28.754,2016-03-15 05:43:28.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020608854,37.505785,139.928607,2,0.362,0.616,9.815,2016-03-15 05:43:28.854000+00:00,2016-03-15 14:43:28.854000+09:00,2016-03-15 14:43:28.854,2016-03-15 05:43:28.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020608954,37.505785,139.928607,2,0.356,0.616,9.848,2016-03-15 05:43:28.954000+00:00,2016-03-15 14:43:28.954000+09:00,2016-03-15 14:43:28.954,2016-03-15 05:43:28.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020609054,37.505785,139.928607,2,0.359,0.613,9.823,2016-03-15 05:43:29.054000+00:00,2016-03-15 14:43:29.054000+09:00,2016-03-15 14:43:29.054,2016-03-15 05:43:29.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020609154,37.505785,139.928607,2,0.357,0.621,9.824,2016-03-15 05:43:29.154000+00:00,2016-03-15 14:43:29.154000+09:00,2016-03-15 14:43:29.154,2016-03-15 05:43:29.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020609254,37.505785,139.928607,2,0.351,0.618,9.838,2016-03-15 05:43:29.254000+00:00,2016-03-15 14:43:29.254000+09:00,2016-03-15 14:43:29.254,2016-03-15 05:43:29.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020609354,37.505785,139.928607,2,0.358,0.607,9.841,2016-03-15 05:43:29.354000+00:00,2016-03-15 14:43:29.354000+09:00,2016-03-15 14:43:29.354,2016-03-15 05:43:29.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020609454,37.505785,139.928607,2,0.349,0.612,9.833,2016-03-15 05:43:29.454000+00:00,2016-03-15 14:43:29.454000+09:00,2016-03-15 14:43:29.454,2016-03-15 05:43:29.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020609554,37.505785,139.928607,2,0.34,0.612,9.853,2016-03-15 05:43:29.554000+00:00,2016-03-15 14:43:29.554000+09:00,2016-03-15 14:43:29.554,2016-03-15 05:43:29.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020609654,37.505785,139.928607,2,0.363,0.625,9.788,2016-03-15 05:43:29.654000+00:00,2016-03-15 14:43:29.654000+09:00,2016-03-15 14:43:29.654,2016-03-15 05:43:29.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020609754,37.505785,139.928607,2,0.369,0.625,9.822,2016-03-15 05:43:29.754000+00:00,2016-03-15 14:43:29.754000+09:00,2016-03-15 14:43:29.754,2016-03-15 05:43:29.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020609874,37.505785,139.928607,2,0.359,0.621,9.79,2016-03-15 05:43:29.874000+00:00,2016-03-15 14:43:29.874000+09:00,2016-03-15 14:43:29.874,2016-03-15 05:43:29.874
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020609954,37.505785,139.928607,2,0.365,0.624,9.79,2016-03-15 05:43:29.954000+00:00,2016-03-15 14:43:29.954000+09:00,2016-03-15 14:43:29.954,2016-03-15 05:43:29.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020610054,37.505785,139.928607,2,0.358,0.609,9.845,2016-03-15 05:43:30.054000+00:00,2016-03-15 14:43:30.054000+09:00,2016-03-15 14:43:30.054,2016-03-15 05:43:30.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020610154,37.505785,139.928607,2,0.366,0.613,9.823,2016-03-15 05:43:30.154000+00:00,2016-03-15 14:43:30.154000+09:00,2016-03-15 14:43:30.154,2016-03-15 05:43:30.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020610254,37.505785,139.928607,2,0.354,0.622,9.881,2016-03-15 05:43:30.254000+00:00,2016-03-15 14:43:30.254000+09:00,2016-03-15 14:43:30.254,2016-03-15 05:43:30.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020610354,37.505785,139.928607,2,0.354,0.609,9.854,2016-03-15 05:43:30.354000+00:00,2016-03-15 14:43:30.354000+09:00,2016-03-15 14:43:30.354,2016-03-15 05:43:30.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020610454,37.505785,139.928607,2,0.35,0.621,9.859,2016-03-15 05:43:30.454000+00:00,2016-03-15 14:43:30.454000+09:00,2016-03-15 14:43:30.454,2016-03-15 05:43:30.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020610554,37.505785,139.928607,2,0.337,0.606,9.863,2016-03-15 05:43:30.554000+00:00,2016-03-15 14:43:30.554000+09:00,2016-03-15 14:43:30.554,2016-03-15 05:43:30.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020610654,37.505785,139.928607,2,0.356,0.623,9.823,2016-03-15 05:43:30.654000+00:00,2016-03-15 14:43:30.654000+09:00,2016-03-15 14:43:30.654,2016-03-15 05:43:30.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020610754,37.505785,139.928607,2,0.36,0.621,9.845,2016-03-15 05:43:30.754000+00:00,2016-03-15 14:43:30.754000+09:00,2016-03-15 14:43:30.754,2016-03-15 05:43:30.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020610854,37.505785,139.928607,2,0.359,0.61,9.86,2016-03-15 05:43:30.854000+00:00,2016-03-15 14:43:30.854000+09:00,2016-03-15 14:43:30.854,2016-03-15 05:43:30.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020610954,37.505785,139.928607,2,0.356,0.616,9.847,2016-03-15 05:43:30.954000+00:00,2016-03-15 14:43:30.954000+09:00,2016-03-15 14:43:30.954,2016-03-15 05:43:30.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020611054,37.505785,139.928607,2,0.34,0.612,9.867,2016-03-15 05:43:31.054000+00:00,2016-03-15 14:43:31.054000+09:00,2016-03-15 14:43:31.054,2016-03-15 05:43:31.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020611154,37.505785,139.928607,2,0.339,0.613,9.85,2016-03-15 05:43:31.154000+00:00,2016-03-15 14:43:31.154000+09:00,2016-03-15 14:43:31.154,2016-03-15 05:43:31.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020611254,37.505785,139.928607,2,0.351,0.619,9.833,2016-03-15 05:43:31.254000+00:00,2016-03-15 14:43:31.254000+09:00,2016-03-15 14:43:31.254,2016-03-15 05:43:31.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020611354,37.505785,139.928607,2,0.355,0.613,9.848,2016-03-15 05:43:31.354000+00:00,2016-03-15 14:43:31.354000+09:00,2016-03-15 14:43:31.354,2016-03-15 05:43:31.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020611454,37.505785,139.928607,2,0.367,0.617,9.792,2016-03-15 05:43:31.454000+00:00,2016-03-15 14:43:31.454000+09:00,2016-03-15 14:43:31.454,2016-03-15 05:43:31.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020611554,37.505785,139.928607,2,0.351,0.62,9.851,2016-03-15 05:43:31.554000+00:00,2016-03-15 14:43:31.554000+09:00,2016-03-15 14:43:31.554,2016-03-15 05:43:31.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020611654,37.505785,139.928607,2,0.344,0.614,9.814,2016-03-15 05:43:31.654000+00:00,2016-03-15 14:43:31.654000+09:00,2016-03-15 14:43:31.654,2016-03-15 05:43:31.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020611754,37.505785,139.928607,2,0.338,0.622,9.841,2016-03-15 05:43:31.754000+00:00,2016-03-15 14:43:31.754000+09:00,2016-03-15 14:43:31.754,2016-03-15 05:43:31.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020611854,37.505785,139.928607,2,0.343,0.611,9.829,2016-03-15 05:43:31.854000+00:00,2016-03-15 14:43:31.854000+09:00,2016-03-15 14:43:31.854,2016-03-15 05:43:31.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020611954,37.505785,139.928607,2,0.359,0.62,9.825,2016-03-15 05:43:31.954000+00:00,2016-03-15 14:43:31.954000+09:00,2016-03-15 14:43:31.954,2016-03-15 05:43:31.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020612054,37.505785,139.928607,2,0.36,0.615,9.833,2016-03-15 05:43:32.054000+00:00,2016-03-15 14:43:32.054000+09:00,2016-03-15 14:43:32.054,2016-03-15 05:43:32.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020612154,37.505785,139.928607,2,0.36,0.616,9.82,2016-03-15 05:43:32.154000+00:00,2016-03-15 14:43:32.154000+09:00,2016-03-15 14:43:32.154,2016-03-15 05:43:32.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020612254,37.505785,139.928607,2,0.353,0.624,9.816,2016-03-15 05:43:32.254000+00:00,2016-03-15 14:43:32.254000+09:00,2016-03-15 14:43:32.254,2016-03-15 05:43:32.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020612354,37.505785,139.928607,2,0.337,0.619,9.828,2016-03-15 05:43:32.354000+00:00,2016-03-15 14:43:32.354000+09:00,2016-03-15 14:43:32.354,2016-03-15 05:43:32.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020612454,37.505785,139.928607,2,0.34,0.617,9.826,2016-03-15 05:43:32.454000+00:00,2016-03-15 14:43:32.454000+09:00,2016-03-15 14:43:32.454,2016-03-15 05:43:32.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020612554,37.505785,139.928607,2,0.356,0.621,9.854,2016-03-15 05:43:32.554000+00:00,2016-03-15 14:43:32.554000+09:00,2016-03-15 14:43:32.554,2016-03-15 05:43:32.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020612654,37.505785,139.928607,2,0.363,0.612,9.851,2016-03-15 05:43:32.654000+00:00,2016-03-15 14:43:32.654000+09:00,2016-03-15 14:43:32.654,2016-03-15 05:43:32.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020612754,37.505785,139.928607,2,0.371,0.628,9.838,2016-03-15 05:43:32.754000+00:00,2016-03-15 14:43:32.754000+09:00,2016-03-15 14:43:32.754,2016-03-15 05:43:32.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020612854,37.505785,139.928607,2,0.356,0.62,9.855,2016-03-15 05:43:32.854000+00:00,2016-03-15 14:43:32.854000+09:00,2016-03-15 14:43:32.854,2016-03-15 05:43:32.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020612954,37.505785,139.928607,2,0.349,0.618,9.8,2016-03-15 05:43:32.954000+00:00,2016-03-15 14:43:32.954000+09:00,2016-03-15 14:43:32.954,2016-03-15 05:43:32.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020613054,37.505785,139.928607,2,0.345,0.624,9.848,2016-03-15 05:43:33.054000+00:00,2016-03-15 14:43:33.054000+09:00,2016-03-15 14:43:33.054,2016-03-15 05:43:33.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020613154,37.505785,139.928607,2,0.351,0.611,9.825,2016-03-15 05:43:33.154000+00:00,2016-03-15 14:43:33.154000+09:00,2016-03-15 14:43:33.154,2016-03-15 05:43:33.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020613254,37.505785,139.928607,2,0.364,0.623,9.846,2016-03-15 05:43:33.254000+00:00,2016-03-15 14:43:33.254000+09:00,2016-03-15 14:43:33.254,2016-03-15 05:43:33.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020613354,37.505785,139.928607,2,0.363,0.614,9.851,2016-03-15 05:43:33.354000+00:00,2016-03-15 14:43:33.354000+09:00,2016-03-15 14:43:33.354,2016-03-15 05:43:33.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020613454,37.505785,139.928607,2,0.358,0.611,9.823,2016-03-15 05:43:33.454000+00:00,2016-03-15 14:43:33.454000+09:00,2016-03-15 14:43:33.454,2016-03-15 05:43:33.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020613554,37.505785,139.928607,2,0.35,0.618,9.826,2016-03-15 05:43:33.554000+00:00,2016-03-15 14:43:33.554000+09:00,2016-03-15 14:43:33.554,2016-03-15 05:43:33.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020613654,37.505785,139.928607,2,0.352,0.611,9.823,2016-03-15 05:43:33.654000+00:00,2016-03-15 14:43:33.654000+09:00,2016-03-15 14:43:33.654,2016-03-15 05:43:33.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020613754,37.505785,139.928607,2,0.356,0.615,9.834,2016-03-15 05:43:33.754000+00:00,2016-03-15 14:43:33.754000+09:00,2016-03-15 14:43:33.754,2016-03-15 05:43:33.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020613854,37.505785,139.928607,2,0.363,0.624,9.846,2016-03-15 05:43:33.854000+00:00,2016-03-15 14:43:33.854000+09:00,2016-03-15 14:43:33.854,2016-03-15 05:43:33.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458020613954,37.505785,139.928607,2,0.356,0.616,9.861,2016-03-15 05:43:33.954000+00:00,2016-03-15 14:43:33.954000+09:00,2016-03-15 14:43:33.954,2016-03-15 05:43:33.954
