u,v,key,length_m,accident_count
1948320273,1948648366,0,70.528,0
6711588976,1948320301,0,57.738,0
6711588976,6711588975,0,22.988,0
6711588976,1948320273,0,27.084,0
1948648366,1948320273,0,70.52799999999999,0
1948648366,1948648643,0,10.426,0
1948648366,1948648436,0,92.476,0
1948320479,1948320507,0,134.727,0
1948320479,1948320284,0,47.39,0
1948320479,1948320338,0,110.115,0
1948320477,1948320293,0,39.675,0
1948320298,1948320332,0,75.70500000000001,0
1948320300,1948320416,0,56.982,0
1948320304,2089722778,0,60.893,0
1948648582,1948648384,0,18.236,0
1948648582,1948320309,0,43.102000000000004,0
1948648582,1948648487,0,54.222,0
4975249563,4975249570,0,23.707,0
4975249563,4975249569,0,48.254,0
4975249563,1948320312,0,39.934,0
1948320316,1948320507,0,115.457,0
1948320507,1948320479,0,134.727,0
1948320507,1948320459,0,30.585,0
1948320507,1948320316,0,115.457,0
7095078095,1948320332,0,41.649,0
7095078095,1948320416,0,10.482,0
7095078095,7095078094,0,20.066,0
1948320338,1948320479,0,110.115,0
6711589889,6711589888,0,17.12,0
6711589889,1948320442,0,3.501,0
6711589889,6711589890,0,12.354,0
1948648643,1948320449,0,63.834,0
1948648643,1948648383,0,228.908,0
1948648643,1948648361,0,56.919,0
1948648643,1948648366,0,10.425999999999998,0
1976414903,1948320480,0,9.945,0
1976414903,1420676667,0,19.853,0
1976414903,1976414778,0,88.815,0
1948648331,1948648385,0,6.202,0
1948648331,1948648469,0,49.617999999999995,0
1948648331,1948320484,0,62.543,0
1948648469,1948320492,0,53.086999999999996,0
1948648469,1948648479,0,98.857,0
1948648469,1948648331,0,49.617999999999995,0
1948387855,1948387845,0,24.792,0
1948648320,1948648524,0,33.684,0
1948648320,1948648529,0,125.369,0
1948648320,1948648376,0,39.455,0
1948648524,1948648564,0,31.923,0
1948648524,1948648320,0,33.684,0
1948648524,1948648435,0,101.23199999999999,0
1948648529,1948648320,0,125.369,0
1948648529,1939895554,0,148.895,0
1948648376,1948648323,0,37.321,0
1948648376,1948648564,0,107.418,0
1948648376,1948648320,0,39.455,0
1948648593,1948648437,0,97.35900000000001,0
1948648593,1948648571,0,60.069,0
1948648593,1948648623,0,54.544,0
1948648593,1948648323,0,111.815,0
1948648324,1948648635,0,27.075,0
1948648324,4985195771,0,8.63,0
1948648324,4985195770,0,31.285,0
1948648635,1948648324,0,27.075,0
1948648635,1948648466,0,65.486,0
1948648635,4985195770,0,57.473,0
4985195771,1948648324,0,8.63,0
1948648385,1948648331,0,6.202,0
1948648385,1948648390,0,42.682,0
1948648385,1948648449,0,37.296,0
1948648334,1948648379,0,33.483,0
1948648338,1948648487,0,33.351,0
1948648338,1948648371,0,20.572,0
1948648338,1948648384,0,41.527,0
1948648487,1948648617,0,8.454,0
1948648487,1948648338,0,33.351,0
1948648487,1948648582,0,54.222,0
1948648371,1948648349,0,31.408,0
1948648371,1948648338,0,20.572,0
1948648371,1948648596,0,28.769000000000002,0
1948648384,1948648582,0,18.236,0
1948648384,1948648338,0,41.527,0
1948648384,1948648488,0,54.146,0
1948648349,1948648451,0,18.157,0
1948648349,1948648371,0,31.408,0
1948648349,1948648417,0,49.602000000000004,0
1948648451,1948648488,0,46.588,0
1948648451,1948648540,0,37.156,0
1948648451,1948648349,0,18.157,0
1948648417,1948648349,0,49.602000000000004,0
1948648361,7098246150,0,33.599,0
1948648361,1948648430,0,79.415,0
1948648361,1948648643,0,56.919,0
7098246150,1948648361,0,33.599,0
7098246150,7098246151,0,31.67,0
7098246150,1948648488,0,57.365,0
1948648430,1948648401,0,20.449,0
1948648430,1948648540,0,7.371,0
1948648430,1948648361,0,79.415,0
1948648584,1948648365,0,147.067,0
1948648584,1939665969,0,251.864,0
1948648557,6711588967,0,22.929,0
1948648557,1948648368,0,82.64999999999999,0
1948648557,6711588974,0,28.212,0
1948648596,1948648623,0,82.85999999999997,0
1948648596,1948648371,0,28.769000000000005,0
1948648596,1948648437,0,39.224,0
1948648586,1985683549,0,51.382999999999996,0
1948648586,1985661006,0,47.635999999999996,0
1948648586,1948648372,0,43.379000000000005,0
1948648564,1948648580,0,29.536,0
1948648564,1948648524,0,31.923,0
1948648564,1948648376,0,107.418,0
1948648435,1948648379,0,37.634,0
1948648435,1948648524,0,101.232,0
1948648435,1948648580,0,47.155,0
7097750211,7097750209,0,19.911,0
7097750211,1948648609,0,143.585,0
7097750211,1948648383,0,23.052,0
1948648479,1948648469,0,98.857,0
1948648479,1948648383,0,60.513000000000005,0
1948648479,1948648401,0,99.44699999999999,0
1948648488,1948648451,0,46.588,0
1948648488,7098246150,0,57.365,0
1948648488,1948648384,0,54.146,0
1948648390,1948648401,0,6.502,0
1948648390,1948648385,0,42.682,0
1948648390,1948648449,0,36.705999999999996,0
1948648449,1948648457,0,96.331,0
1948648449,1948648390,0,36.705999999999996,0
1948648449,1948648385,0,37.29600000000001,0
1948648401,1948648390,0,6.502,0
1948648401,1948648430,0,20.449,0
1948648401,1948648479,0,99.447,0
6711588967,1948648557,0,22.929,0
6711588967,1948648422,0,3.625,0
6711588967,6711588969,0,24.229,0
1948648629,6711588965,0,58.512,0
1948648629,1948648422,0,18.154,0
1948648629,1948648516,0,47.418000000000006,0
1948648540,1948648430,0,7.371,0
1948648540,1948648507,0,13.696,0
1948648540,1948648451,0,37.156,0
1948648580,1948648457,0,23.286,0
1948648580,1948648564,0,29.536,0
1948648580,1948648435,0,47.155,0
1948648437,1948648617,0,16.19,0
1948648437,1948648593,0,97.359,0
1948648437,1948648596,0,39.224,0
1948648617,1948648487,0,8.454,0
1948648617,1948648437,0,16.19,0
1948648617,1948648467,0,77.636,0
1948648440,1975247028,0,72.178,0
1948648440,1976251917,0,72.469,0
1948648440,1962595456,0,65.462,0
1975247028,1948648440,0,72.178,0
1975247028,1948648481,0,27.773,0
1975247028,1975247042,0,77.596,0
1976251917,1976252053,0,31.027,0
1976251917,1948648440,0,72.469,0
1976251917,1976252075,0,67.312,0
1962595456,1968612402,0,33.81,0
1962595456,1962595329,0,52.536,0
1962595456,1948648440,0,65.462,0
1948648457,1948648623,0,4.975,0
1948648457,1948648580,0,23.286,0
1948648457,1948648449,0,96.331,0
1948648455,6198224313,0,11.348,0
1948648455,1948648516,0,34.984,0
1948648455,6711588965,0,56.888000000000005,0
6198224313,1948648455,0,11.348,0
1948648516,1948648511,0,5.001,0
1948648516,1948648455,0,34.984,0
1948648516,1948648629,0,47.418000000000006,0
6711588965,6711588964,0,19.146,0
6711588965,1948648455,0,56.888000000000005,0
6711588965,1948648629,0,58.512,0
1948648623,1948648457,0,4.975,0
1948648623,1948648596,0,82.86,0
1948648623,1948648593,0,54.544,0
1948648464,1985683585,0,25.916,0
1948648464,1986906944,0,167.493,0
1948648464,1985661378,0,72.745,0
1948648464,1985683580,0,38.615,0
1985683585,1948648464,0,25.916,0
1985683585,1985683578,0,26.612000000000002,0
1985683585,9946564862,0,20.2,0
1986906944,1986907054,0,17.506,0
1986906944,1986907062,0,10.34,0
1986906944,1948648464,0,167.493,0
1985661378,1986906966,0,24.104,0
1985661378,1985661450,0,6.393,0
1985661378,1948648512,0,23.799,0
1985661378,1948648464,0,72.74499999999999,0
1985683580,1985661006,0,32.918,0
1985683580,1985683578,0,51.997,0
1985683580,1948648464,0,38.615,0
1948648467,1976415008,0,11.955,0
1948648467,1948648617,0,77.636,0
1948648467,1420676492,0,110.83699999999999,0
1948648481,1975247028,0,27.773,0
1948648481,1975247050,0,5.822,0
1948648481,1975187972,0,56.041000000000004,0
1975247050,1948648481,0,5.822,0
1975247050,1975247089,0,59.065000000000005,0
1975247050,1948648536,0,106.181,0
1975187972,1976252086,0,17.302,0
1975187972,1948648481,0,56.041000000000004,0
1975187972,1975188098,0,117.35199999999999,0
1948648507,1948648540,0,13.696,0
1948648512,1975246998,0,66.358,0
1948648512,1986987872,0,49.915000000000006,0
1948648512,1986906966,0,15.513,0
1948648512,1985661378,0,23.799,0
1975246998,1975247096,0,45.027,0
1975246998,1975247024,0,28.19,0
1975246998,1948648512,0,66.358,0
1986987872,1986907145,0,47.494,0
1986987872,1986987867,0,21.730999999999998,0
1986987872,1948648512,0,49.915000000000006,0
1986906966,1986987863,0,47.737,0
1986906966,1985661378,0,24.104,0
1986906966,1986907100,0,37.576,0
1986906966,1948648512,0,15.513,0
12784951479,12784951480,0,34.162,0
12784951479,1948648529,0,65.03399999999999,0
12784951478,1948648517,0,34.078,0
12784951478,7095744884,0,40.29,0
1948648533,1976251953,0,20.325,0
1948648533,1986907145,0,81.202,0
1948648533,1975247008,0,60.510999999999996,0
1948648533,1948648536,0,74.11,0
1976251953,1975188092,0,71.481,0
1976251953,1975188090,0,43.636,0
1976251953,1948648533,0,20.325,0
1986907145,1986987872,0,47.494,0
1986907145,1986987860,0,42.509,0
1986907145,1948648533,0,81.20200000000001,0
1975247008,1975188080,0,80.694,0
1975247008,1975247099,0,41.444,0
1975247008,1948648533,0,60.510999999999996,0
1975247008,1975247085,0,75.935,0
1948648536,1975188092,0,19.02,0
1948648536,1975247050,0,106.181,0
1948648536,1948648533,0,74.11,0
1975188092,1976251953,0,71.481,0
1975188092,1948648536,0,19.02,0
1975188092,1975188098,0,43.593,0
6711588974,6711588972,0,5.047,0
6711588974,6711588973,0,4.67,0
6711588974,1948648557,0,28.212,0
1948648571,1948648626,0,33.943,0
1948648571,1948648593,0,60.069,0
1948648571,1948648633,0,59.425000000000004,0
1948648633,1948648633,0,119.99600000000001,0
1948648633,1948648633,1,119.99600000000001,0
1948648633,1948648571,0,59.425000000000004,0
1985683549,1985683548,0,92.618,0
1985683549,1985661501,0,51.814,0
1985683549,1985683601,0,38.388000000000005,0
1985683549,1948648586,0,51.382999999999996,0
1985661006,1985660987,0,35.682,0
1985661006,1985683580,0,32.918,0
1985661006,1985661293,0,128.29899999999998,0
1985661006,1948648586,0,47.635999999999996,0
4975249568,1942898052,0,5.216,0
4975249568,4975249569,0,85.743,0
1976414764,1536399150,0,146.515,0
1976414764,9947497248,0,64.123,0
9160646592,1974449029,0,50.513,0
9160646592,1948664528,0,20.111,0
1948664525,1968557694,0,61.391,0
1948664525,1974449074,0,123.112,0
1968557694,1968557670,0,41.358,0
1968557694,1968557674,0,34.497,0
1948664528,9160646592,0,20.111,0
1948664528,1967041686,0,117.991,0
1967041686,1967041624,0,64.775,0
1967041686,1967041764,0,20.671,0
1967041686,3105491417,0,100.977,0
1962595709,1950187630,0,49.152,0
1962595709,1962595767,0,9.333,0
1962595709,1962595317,0,110.966,0
1962437719,1950187656,0,59.501,0
1962437719,1962437511,0,33.703,0
1962437719,1962437465,0,87.81,0
1950187719,1950187709,0,78.67,0
1950187719,1962205116,0,35.23,0
1950187719,1962179304,0,76.186,0
1962205270,1962205354,0,39.175,0
1962205270,1962205158,0,39.987,0
1962205270,1962179343,0,81.667,0
1962205270,1950187709,0,79.941,0
1962205116,1962205203,0,34.802,0
1962205116,1962205377,0,46.64,0
1962205116,1950187719,0,35.23,0
1962179304,1962179309,0,54.898,0
1962179304,1962179324,0,78.649,0
1962179304,1962205269,0,73.681,0
1962179304,1950187719,0,76.186,0
1950640860,10828709249,0,12.925,0
10828709249,5322045627,0,35.223,0
10828709249,5322045637,0,54.849999999999994,0
1952603145,2005813557,0,42.24,0
1952603145,2005813492,0,68.173,0
1952603145,1986997256,0,121.051,0
1952603145,1986997243,0,59.096,0
2005813557,1952603145,0,42.24,0
2005813557,1952603146,0,28.87,0
2005813557,2005813492,0,92.205,0
2005813492,2005813397,0,30.4,0
2005813492,1952603145,0,68.173,0
2005813492,2005813557,0,92.205,0
1986997256,2005813531,0,60.285,0
1986997256,1952603145,0,121.051,0
1986997256,1986979793,0,60.232,0
1986997256,1970038847,0,48.207,0
1986997243,2005813225,0,52.668,0
1986997243,2005813184,0,98.594,0
1986997243,5059310926,0,25.575,0
1986997243,1952603145,0,59.096,0
1952603146,2005813557,0,28.87,0
1952603146,2005813233,0,67.431,0
1952603146,1986979691,0,58.028,0
1952603146,2005813278,0,52.230999999999995,0
2005813233,1952603146,0,67.431,0
2005813233,1986979769,0,2.996,0
2005813233,2005813418,0,69.025,0
1986979691,1986979780,0,31.353,0
1986979691,1986979793,0,76.748,0
1986979691,1952603146,0,58.028,0
2005813278,2005813383,0,43.775,0
2005813278,1952603146,0,52.230999999999995,0
2005813278,2005813416,0,43.568,0
1952603147,2005813363,0,44.821,0
1952603147,1986979375,0,29.294,0
1952603147,1952603148,0,35.678,0
1952603147,1986979210,0,42.891,0
2005813363,1986979769,0,14.556,0
2005813363,1952603147,0,44.821,0
2005813363,2005813357,0,37.641000000000005,0
1986979375,1986979772,0,27.062,0
1986979375,1952603147,0,29.294,0
1986979375,2005813357,0,40.408,0
1952603148,1986979646,0,59.286,0
1952603148,1952603147,0,35.678,0
1952603148,1986979569,0,25.197,0
1952603148,1986979204,0,51.900000000000006,0
1986979210,1952603147,0,42.891,0
1986979210,1986979775,0,18.399,0
1986979210,7103742521,0,10.739,0
1986979646,1952603148,0,59.286,0
1986979646,1952603149,0,43.845,0
1986979646,1986979377,0,25.163,0
1986979569,1986979744,0,39.661,0
1986979569,1952603148,0,25.197,0
1986979569,1986979494,0,86.712,0
1986979204,1986979775,0,20.079,0
1986979204,1986979315,0,109.061,0
1986979204,1952603148,0,51.900000000000006,0
1952603149,1986979646,0,43.845,0
1952603149,5612527425,0,82.594,0
1952603149,1986979550,0,25.369,0
1952603149,5612527422,0,45.175,0
5612527425,1952603149,0,82.594,0
5612527425,1970038893,0,30.013,0
5612527425,5612527426,0,41.985,0
1986979550,1952603149,0,25.369,0
1986979550,1986979315,0,51.199999999999996,0
1986979550,1970038965,0,121.20599999999999,0
5612527422,1952603149,0,45.175,0
5612527422,1986979358,0,14.497,0
5612527422,5612527423,0,24.409,0
1952603168,1986979714,0,57.324,0
1952603168,1987063914,0,24.692999999999998,0
1952603168,1987122013,0,33.617999999999995,0
1952603168,1986979803,0,82.537,0
1986979714,7213437332,0,36.13,0
1986979714,1970038941,0,59.231,0
1986979714,1952603168,0,57.324,0
1987063914,1987063958,0,26.153,0
1987063914,1952603168,0,24.692999999999998,0
1987063914,1986979803,0,76.887,0
1987063914,1987063911,0,62.464,0
1987122013,1987122160,0,55.196,0
1987122013,1987122027,0,116.72299999999998,0
1987122013,1952603168,0,33.617999999999995,0
1986979803,1986979280,0,29.736,0
1986979803,1987063914,0,76.887,0
1986979803,1952603168,0,82.537,0
1952603169,2088547304,0,3.081,0
1952603169,1987063990,0,9.436,0
1952603169,2088547414,0,43.941,0
2088547304,12840046813,0,22.785,0
2088547304,1952603169,0,3.081,0
2088547304,7215338051,0,40.942,0
1987063990,1952603169,0,9.436,0
1987063990,1987063721,0,18.384,0
1987063990,1987063876,0,22.268,0
2088547414,1987063987,0,17.911,0
2088547414,1952603169,0,43.941,0
2088547414,1987063953,0,46.626999999999995,0
1952603170,1952603172,0,57.228,0
1952603170,6717704590,0,38.413,0
1952603170,1987063790,0,72.3,0
1952603170,1987063899,0,40.448,0
1952603172,1952603173,0,120.876,0
1952603172,1952603170,0,57.228,0
1952603172,1987063656,0,79.31899999999999,0
6717704590,1952603170,0,38.413,0
6717704590,1987063668,0,28.853,0
6717704590,6717704592,0,34.903,0
1987063790,1987063930,0,42.473,0
1987063790,1952603170,0,72.3,0
1987063790,1987063739,0,93.062,0
1987063790,1987063994,0,67.188,0
1987063899,1987063847,0,42.631,0
1987063899,1952603170,0,40.448,0
1987063899,1987063667,0,47.246,0
1952603171,1987063721,0,42.69,0
1952603171,7099410590,0,6.261,0
1952603171,1987063845,0,23.903000000000002,0
1987063721,1987063990,0,18.384,0
1987063721,1952603171,0,42.69,0
1987063721,1987063876,0,11.978,0
7099410590,1952603171,0,6.261,0
7099410590,2088547308,0,23.4,0
7099410590,7099410588,0,25.409,0
1987063845,1987063991,0,16.392,0
1987063845,1987063870,0,34.516,0
1987063845,1952603171,0,23.903000000000002,0
1952603173,2088547308,0,6.079,0
1952603173,1952603172,0,120.876,0
1952603173,6186957780,0,9.034,0
1987063656,1987063930,0,62.839,0
1987063656,1987063887,0,16.981,0
1987063656,1952603172,0,79.319,0
2088547308,7099410590,0,23.4,0
2088547308,1952603173,0,6.079,0
2088547308,7099410588,0,20.863,0
6186957780,1952603173,0,9.034,0
6186957780,1987063870,0,35.263,0
6186957780,6186957778,0,44.928000000000004,0
1952603174,1987063783,0,68.315,0
1952603174,1987063668,0,57.798,0
1952603174,1987063882,0,81.669,0
1952603174,1987063739,0,63.744,0
1987063783,1952603174,0,68.315,0
1987063783,1976415129,0,81.733,0
1987063783,1987063792,0,151.332,0
1987063783,1987063836,0,102.262,0
1987063668,6717704590,0,28.853,0
1987063668,1952603174,0,57.798,0
1987063668,1987063836,0,93.605,0
1987063739,1970038995,0,61.137,0
1987063739,1970038977,0,136.028,0
1987063739,1952603174,0,63.744,0
1987063739,1987063790,0,93.062,0
1956041082,1956041086,0,167.492,0
12560739331,1960077455,0,45.317,0
12560739331,12560739338,0,35.341,0
12560739331,2082180755,0,169.695,0
1960077485,2082180864,0,79.853,0
1960077485,1482254975,0,101.8,0
2082180864,1960077485,0,79.853,0
2082180864,2082181035,0,76.99,0
2082180864,2082181236,0,132.284,0
1960077984,1960077948,0,56.412,0
1960077984,1960078030,0,361.1999999999998,0
1960077984,12560736377,0,922.1919999999996,0
1960077948,1960077984,0,56.412,0
1960077948,1960077664,0,276.277,0
1960077948,1960077976,0,1166.0600000000004,0
1960078030,1960078106,0,278.399,0
1960078030,1960077984,0,361.19999999999993,0
1960078030,1960077990,0,77.4,0
12560736377,1960078110,0,12.068,0
12560736377,1960077984,0,922.192,0
12560736377,2082184774,0,252.57899999999998,0
1960077986,5432495358,0,554.049,0
1960077986,1960078000,0,50.249,0
5432495358,1960077999,0,7.883,0
5432495358,1960077986,0,554.049,0
5432495358,5432495354,0,409.53000000000003,0
1960078000,1960078091,0,162.65000000000003,0
1960078000,1960077986,0,16.471,0
1960077999,5432495358,0,7.883,0
1960077999,1960077485,0,961.169,0
1960077999,1960078019,0,73.839,0
1960078019,1960078037,0,48.508,0
1960078019,1960078037,1,558.836,0
1960078019,1960077999,0,73.839,0
1960078037,1960078019,0,48.508,0
1960078037,1960078019,1,558.836,0
1960078037,1960078130,0,468.578,0
1960078106,1960078138,0,576.5550000000002,0
1960078106,1960078030,0,278.39899999999994,0
1960078106,1960078080,0,91.86699999999999,0
1960077990,1960078030,0,77.4,0
1960077990,1960077874,0,255.38299999999998,0
1960077990,1960078080,0,306.281,0
1960078130,1960078116,0,145.181,0
1960078130,1960078037,0,468.578,0
1960078130,10923511297,0,349.223,0
1960078080,1960078091,0,268.33,0
1960078080,1960077990,0,306.281,0
1960078080,1960078106,0,91.86699999999999,0
1960078091,1960078080,0,268.33000000000004,0
1960078091,5432495354,0,196.36300000000003,0
1960078091,1960078000,0,162.65000000000003,0
5432495354,1960078116,0,8.646,0
5432495354,1960078091,0,196.36299999999997,0
5432495354,5432495353,0,248.97600000000003,0
1960078138,1960078145,0,513.744,0
1960078138,1960078106,0,576.5549999999998,0
1960078138,2082185587,0,61.456,0
1960078110,12560736377,0,12.068,0
1960078110,1960078154,0,239.468,0
1960078110,12560736374,0,88.611,0
1960078154,1960077839,0,758.7159999999999,0
1960078154,2082183797,0,60.114,0
1960078154,2082182845,0,150.055,0
1960078154,1960078110,0,239.468,0
12560736374,1960078110,0,88.61099999999999,0
12560736374,2082185258,0,219.00600000000003,0
12560736374,2082184973,0,135.244,0
1960078116,5432495354,0,8.646,0
1960078116,1960078130,0,145.18100000000004,0
1960078116,1960077999,0,411.45300000000003,0
10923511297,10923511299,0,171.031,0
10923511297,10923511299,1,433.375,0
10923511297,1960078130,0,349.22299999999996,0
1962179297,1962179310,0,39.737,0
1962179297,1962179345,0,28.515,0
1962179297,1962595543,0,103.94200000000002,0
1962179310,1968612389,0,34.014,0
1962179310,1962595391,0,56.654,0
1962179310,1962179297,0,39.737,0
1962179345,1968612515,0,6.482,0
1962179345,1962179297,0,28.515,0
1962179345,1968612463,0,35.405,0
1962595543,1962595391,0,20.19,0
